RSSI,Distance,Visibility
-58,2.5,los
-65,2.5,los
-74,2.5,los
-59,2.5,los
-66,2.5,los
-76,2.5,los
-60,2.5,los
-67,2.5,los
-66,2.5,los
-74,2.5,los
-66,2.5,los
-66,2.5,los
-61,2.5,los
-68,2.5,los
-75,2.5,los
-78,2.5,los
-66,2.5,los
-78,2.5,los
-63,2.5,los
-69,2.5,los
-69,2.5,los
-63,2.5,los
-70,2.5,los
-60,2.5,los
-72,2.5,los
-64,2.5,los
-58,2.5,los
-53,2.5,los
-63,2.5,los
-74,2.5,los
-64,2.5,los
-70,2.5,los
-78,2.5,los
-64,2.5,los
-69,2.5,los
-85,2.5,los
-61,2.5,los
-69,2.5,los
-82,2.5,los
-70,2.5,los
-64,2.5,los
-62,2.5,los
-71,2.5,los
-81,2.5,los
-63,2.5,los
-69,2.5,los
-84,2.5,los
-63,2.5,los
-83,2.5,los
-86,2.5,los
-63,2.5,los
-60,2.5,los
-70,2.5,los
-86,2.5,los
-63,2.5,los
-68,2.5,los
-81,2.5,los
-63,2.5,los
-85,2.5,los
-69,2.5,los
-80,2.5,los
-63,2.5,los
-84,2.5,los
-62,2.5,los
-70,2.5,los
-80,2.5,los
-69,2.5,los
-69,2.5,los
-61,2.5,los
-83,2.5,los
-63,2.5,los
-63,2.5,los
-82,2.5,los
-61,2.5,los
-62,2.5,los
-84,2.5,los
-70,2.5,los
-70,2.5,los
-83,2.5,los
-63,2.5,los
-63,2.5,los
-71,2.5,los
-82,2.5,los
-84,2.5,los
-63,2.5,los
-70,2.5,los
-81,2.5,los
-63,2.5,los
-86,2.5,los
-63,2.5,los
-70,2.5,los
-84,2.5,los
-63,2.5,los
-70,2.5,los
-83,2.5,los
-70,2.5,los
-70,2.5,los
-69,2.5,los
-86,2.5,los
-63,2.5,los
-63,2.5,los
-69,2.5,los
-70,2.5,los
-82,2.5,los
-63,2.5,los
-86,2.5,los
-61,2.5,los
-70,2.5,los
-84,2.5,los
-62,2.5,los
-70,2.5,los
-70,2.5,los
-80,2.5,los
-63,2.5,los
-70,2.5,los
-62,2.5,los
-81,2.5,los
-63,2.5,los
-83,2.5,los
-62,2.5,los
-81,2.5,los
-61,2.5,los
-71,2.5,los
-63,2.5,los
-64,2.5,los
-63,2.5,los
-69,2.5,los
-69,2.5,los
-86,2.5,los
-68,2.5,los
-83,2.5,los
-83,2.5,los
-70,2.5,los
-63,2.5,los
-85,2.5,los
-71,2.5,los
-82,2.5,los
-64,2.5,los
-69,2.5,los
-62,2.5,los
-80,2.5,los
-69,2.5,los
-82,2.5,los
-63,2.5,los
-81,2.5,los
-69,2.5,los
-63,2.5,los
-63,2.5,los
-84,2.5,los
-63,2.5,los
-69,2.5,los
-81,2.5,los
-70,2.5,los
-70,2.5,los
-63,2.5,los
-63,2.5,los
-69,2.5,los
-81,2.5,los
-63,2.5,los
-70,2.5,los
-63,2.5,los
-70,2.5,los
-63,2.5,los
-62,2.5,los
-70,2.5,los
-87,2.5,los
-61,2.5,los
-81,2.5,los
-63,2.5,los
-70,2.5,los
-63,2.5,los
-61,2.5,los
-82,2.5,los
-64,2.5,los
-69,2.5,los
-81,2.5,los
-85,2.5,los
-62,2.5,los
-69,2.5,los
-86,2.5,los
-63,2.5,los
-70,2.5,los
-62,2.5,los
-69,2.5,los
-86,2.5,los
-63,2.5,los
-70,2.5,los
-81,2.5,los
-69,2.5,los
-70,2.5,los
-83,2.5,los
-63,2.5,los
-84,2.5,los
-70,2.5,los
-82,2.5,los
-70,2.5,los
-63,2.5,los
-81,2.5,los
-70,2.5,los
-88,2.5,los
-70,2.5,los
-63,2.5,los
-70,2.5,los
-70,2.5,los
-64,2.5,los
-81,2.5,los
-61,2.5,los
-82,2.5,los
-71,2.5,los
-78,2.5,los
-62,2.5,los
-69,2.5,los
-61,2.5,los
-70,2.5,los
-70,2.5,los
-63,2.5,los
-70,2.5,los
-64,2.5,los
-70,2.5,los
-70,2.5,los
-86,2.5,los
-65,2.5,los
-74,2.5,los
-65,2.5,los
-70,2.5,los
-66,2.5,los
-74,2.5,los
-60,2.5,los
-61,2.5,los
-61,2.5,los
-76,2.5,los
-64,2.5,los
-70,2.5,los
-76,2.5,los
-76,2.5,los
-81,2.5,los
-69,2.5,los
-81,2.5,los
-65,2.5,los
-66,2.5,los
-60,2.5,los
-66,2.5,los
-65,2.5,los
-67,2.5,los
-63,2.5,los
-71,2.5,los
-76,2.5,los
-65,2.5,los
-81,2.5,los
-57,2.5,los
-65,2.5,los
-65,2.5,los
-60,2.5,los
-71,2.5,los
-75,2.5,los
-64,2.5,los
-83,2.5,los
-65,2.5,los
-74,2.5,los
-62,2.5,los
-71,2.5,los
-73,2.5,los
-60,2.5,los
-70,2.5,los
-60,2.5,los
-70,2.5,los
-62,2.5,los
-61,2.5,los
-60,2.5,los
-68,2.5,los
-61,2.5,los
-74,2.5,los
-69,2.5,los
