-63,4
-62,4
-56,4
-60,4
-62,4
-61,4
-63,4
-62,4
-64,4
-56,4
-54,4
-37,4
-60,4
-60,4
-64,4
-59,4
-59,4
-59,4
-61,4
-54,4
-49,4
-60,4
-59,4
-54,4
-62,4
-54,4
-60,4
-58,4
-53,4
-59,4
-65,4
-44,4
-62,4
-59,4
-68,4
-59,4
-52,4
-64,4
-61,4
-59,4
-55,4
-49,4
-57,4
-61,4
-52,4
-52,4
-60,4
-59,4
-60,4
-61,4
-62,4
-61,4
-61,4
-66,4
-59,4
-63,4
-60,4
-60,4
-68,4
-53,4
-53,4
-62,4
-54,4
-63,4
-61,4
-59,4
-57,4
-58,4
-61,4
-64,4
-52,4
-59,4
-58,4
-57,4
-55,4
-64,4
-62,4
-58,4
-65,4
-45,4
-58,4
-53,4
-61,4
-62,4
-58,4
-59,4
-54,4
-54,4
-55,4
-64,4
-60,4
-63,4
-55,4
-59,4
-61,4
-60,4
-37,4
-61,4
-57,4
-65,4
-64,4
-62,4
-64,4
-45,4
-57,4
-61,4
-60,4
-65,4
-37,4
-54,4
-62,4
-46,4
-51,4
-53,4
-59,4
-54,4
-62,4
-63,4
-68,4
-65,4
-60,4
-56,4
-63,4
-59,4
-53,4
-54,4
-48,4
-63,4
-54,4
-53,4
-58,4
-62,4
-55,4
-46,4
-53,4
-60,4
-65,4
-62,4
-54,4
-51,4
-55,4
-61,4
-53,4
-61,4
-59,4
-63,4
-45,4
-59,4
-59,4
-42,4
-68,4
-62,4
-62,4
-63,4
-64,4
-54,4
-54,4
-59,4
-66,4
-63,4
-58,4
-52,4
-46,4
-61,4
-61,4
-37,4
-62,4
-43,4
-54,4
-53,4
-63,4
-60,4
-68,4
-58,4
-65,4
-61,4
-63,4
-58,4
-59,4
-58,4
-59,4
-68,4
-64,4
-55,4
-59,4
-49,4
-54,4
-59,4
-48,4
-55,4
-55,4
-66,4
-65,4
-62,4
-63,4
-60,4
-54,4
-67,4
-47,4
-63,4
-51,4
-66,4
-65,4
-59,4
-61,4
