RSSI,Distance,Visibility
-56,1.5,los
-64,1.5,los
-63,1.5,los
-59,1.5,los
-59,1.5,los
-59,1.5,los
-60,1.5,los
-58,1.5,los
-59,1.5,los
-59,1.5,los
-55,1.5,los
-55,1.5,los
-61,1.5,los
-59,1.5,los
-59,1.5,los
-55,1.5,los
-55,1.5,los
-60,1.5,los
-55,1.5,los
-59,1.5,los
-59,1.5,los
-55,1.5,los
-62,1.5,los
-55,1.5,los
-55,1.5,los
-55,1.5,los
-62,1.5,los
-59,1.5,los
-55,1.5,los
-63,1.5,los
-59,1.5,los
-55,1.5,los
-59,1.5,los
-55,1.5,los
-59,1.5,los
-59,1.5,los
-55,1.5,los
-59,1.5,los
-59,1.5,los
-55,1.5,los
-59,1.5,los
-59,1.5,los
-55,1.5,los
-55,1.5,los
-62,1.5,los
-62,1.5,los
-55,1.5,los
-62,1.5,los
-59,1.5,los
-54,1.5,los
-60,1.5,los
-59,1.5,los
-55,1.5,los
-60,1.5,los
-58,1.5,los
-55,1.5,los
-62,1.5,los
-59,1.5,los
-54,1.5,los
-59,1.5,los
-59,1.5,los
-63,1.5,los
-59,1.5,los
-63,1.5,los
-54,1.5,los
-59,1.5,los
-59,1.5,los
-54,1.5,los
-60,1.5,los
-62,1.5,los
-59,1.5,los
-59,1.5,los
-55,1.5,los
-54,1.5,los
-54,1.5,los
-62,1.5,los
-58,1.5,los
-62,1.5,los
-59,1.5,los
-55,1.5,los
-59,1.5,los
-55,1.5,los
-58,1.5,los
-63,1.5,los
-59,1.5,los
-58,1.5,los
-59,1.5,los
-54,1.5,los
-58,1.5,los
-60,1.5,los
-59,1.5,los
-62,1.5,los
-59,1.5,los
-62,1.5,los
-59,1.5,los
-58,1.5,los
-58,1.5,los
-55,1.5,los
-59,1.5,los
-58,1.5,los
-54,1.5,los
-62,1.5,los
-55,1.5,los
-59,1.5,los
-58,1.5,los
-59,1.5,los
-54,1.5,los
-62,1.5,los
-63,1.5,los
-54,1.5,los
-62,1.5,los
-58,1.5,los
-63,1.5,los
-59,1.5,los
-55,1.5,los
-63,1.5,los
-59,1.5,los
-63,1.5,los
-55,1.5,los
-61,1.5,los
-59,1.5,los
-55,1.5,los
-62,1.5,los
-58,1.5,los
-62,1.5,los
-59,1.5,los
-62,1.5,los
-61,1.5,los
-59,1.5,los
-59,1.5,los
-54,1.5,los
-59,1.5,los
-63,1.5,los
-58,1.5,los
-62,1.5,los
-58,1.5,los
-63,1.5,los
-62,1.5,los
-56,1.5,los
-59,1.5,los
-60,1.5,los
-63,1.5,los
-55,1.5,los
-55,1.5,los
-58,1.5,los
-59,1.5,los
-59,1.5,los
-58,1.5,los
-55,1.5,los
-58,1.5,los
-55,1.5,los
-58,1.5,los
-59,1.5,los
-55,1.5,los
-59,1.5,los
-58,1.5,los
-55,1.5,los
-59,1.5,los
-54,1.5,los
-59,1.5,los
-60,1.5,los
-54,1.5,los
-58,1.5,los
-59,1.5,los
-55,1.5,los
-58,1.5,los
-59,1.5,los
-55,1.5,los
-58,1.5,los
-55,1.5,los
-54,1.5,los
-54,1.5,los
-62,1.5,los
-59,1.5,los
-55,1.5,los
-58,1.5,los
-60,1.5,los
-54,1.5,los
-59,1.5,los
-54,1.5,los
-58,1.5,los
-60,1.5,los
-55,1.5,los
-58,1.5,los
-59,1.5,los
-54,1.5,los
-62,1.5,los
-58,1.5,los
-59,1.5,los
-54,1.5,los
-59,1.5,los
-58,1.5,los
-54,1.5,los
-62,1.5,los
-59,1.5,los
-55,1.5,los
-59,1.5,los
-54,1.5,los
-60,1.5,los
-59,1.5,los
-54,1.5,los
-62,1.5,los
-59,1.5,los
-54,1.5,los
-63,1.5,los
-59,1.5,los
-58,1.5,los
-55,1.5,los
-63,1.5,los
-54,1.5,los
-59,1.5,los
-59,1.5,los
-59,1.5,los
-59,1.5,los
-54,1.5,los
-62,1.5,los
-59,1.5,los
-55,1.5,los
-58,1.5,los
-64,1.5,los
-59,1.5,los
-55,1.5,los
-58,1.5,los
-59,1.5,los
-59,1.5,los
-59,1.5,los
-55,1.5,los
-60,1.5,los
-59,1.5,los
-59,1.5,los
-54,1.5,los
-59,1.5,los
-55,1.5,los
-54,1.5,los
-59,1.5,los
-60,1.5,los
-59,1.5,los
-54,1.5,los
-62,1.5,los
-59,1.5,los
-54,1.5,los
-62,1.5,los
-59,1.5,los
-55,1.5,los
-59,1.5,los
-58,1.5,los
-54,1.5,los
-58,1.5,los
-59,1.5,los
-54,1.5,los
-54,1.5,los
-54,1.5,los
-59,1.5,los
-54,1.5,los
-62,1.5,los
-61,1.5,los
-54,1.5,los
-62,1.5,los
-58,1.5,los
-55,1.5,los
-60,1.5,los
-55,1.5,los
-62,1.5,los
-59,1.5,los
-54,1.5,los
-60,1.5,los
-59,1.5,los
-54,1.5,los
-62,1.5,los
-59,1.5,los
-58,1.5,los
-54,1.5,los
-60,1.5,los
-58,1.5,los
-54,1.5,los
