RSSI,Distance,Visibility
-66,3.5,los
-58,3.5,los
-58,3.5,los
-63,3.5,los
-64,3.5,los
-57,3.5,los
-65,3.5,los
-57,3.5,los
-65,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-63,3.5,los
-57,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-63,3.5,los
-57,3.5,los
-62,3.5,los
-58,3.5,los
-57,3.5,los
-64,3.5,los
-64,3.5,los
-57,3.5,los
-64,3.5,los
-57,3.5,los
-65,3.5,los
-63,3.5,los
-57,3.5,los
-64,3.5,los
-63,3.5,los
-57,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-64,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-58,3.5,los
-63,3.5,los
-58,3.5,los
-63,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-57,3.5,los
-63,3.5,los
-63,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-62,3.5,los
-58,3.5,los
-64,3.5,los
-65,3.5,los
-63,3.5,los
-63,3.5,los
-57,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-63,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-61,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-64,3.5,los
-57,3.5,los
-65,3.5,los
-58,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-57,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-65,3.5,los
-57,3.5,los
-58,3.5,los
-63,3.5,los
-62,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-64,3.5,los
-63,3.5,los
-64,3.5,los
-57,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-65,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-57,3.5,los
-65,3.5,los
-58,3.5,los
-58,3.5,los
-63,3.5,los
-57,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-57,3.5,los
-58,3.5,los
-65,3.5,los
-64,3.5,los
-63,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-65,3.5,los
-64,3.5,los
-57,3.5,los
-65,3.5,los
-63,3.5,los
-57,3.5,los
-65,3.5,los
-63,3.5,los
-64,3.5,los
-63,3.5,los
-63,3.5,los
-57,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-57,3.5,los
-64,3.5,los
-57,3.5,los
-65,3.5,los
-60,3.5,los
-65,3.5,los
-64,3.5,los
-58,3.5,los
-65,3.5,los
-64,3.5,los
-64,3.5,los
-57,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-63,3.5,los
-58,3.5,los
-64,3.5,los
-61,3.5,los
-58,3.5,los
-65,3.5,los
-64,3.5,los
-57,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-65,3.5,los
-64,3.5,los
-57,3.5,los
-65,3.5,los
-64,3.5,los
-57,3.5,los
-64,3.5,los
-64,3.5,los
-58,3.5,los
-57,3.5,los
-65,3.5,los
-58,3.5,los
-65,3.5,los
-63,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-64,3.5,los
-63,3.5,los
-58,3.5,los
-64,3.5,los
-64,3.5,los
-65,3.5,los
-67,3.5,los
-57,3.5,los
-64,3.5,los
-65,3.5,los
-57,3.5,los
-66,3.5,los
-65,3.5,los
-64,3.5,los
-65,3.5,los
-58,3.5,los
-66,3.5,los
-56,3.5,los
-57,3.5,los
-66,3.5,los
-65,3.5,los
-65,3.5,los
-65,3.5,los
-57,3.5,los
-65,3.5,los
-57,3.5,los
-66,3.5,los
-66,3.5,los
-66,3.5,los
-57,3.5,los
-65,3.5,los
-57,3.5,los
-65,3.5,los
-66,3.5,los
-58,3.5,los
-65,3.5,los
-57,3.5,los
-65,3.5,los
-57,3.5,los
-65,3.5,los
-57,3.5,los
-65,3.5,los
-65,3.5,los
-57,3.5,los
-65,3.5,los
-65,3.5,los
-58,3.5,los
-65,3.5,los
-57,3.5,los
-57,3.5,los
-65,3.5,los
-65,3.5,los
-65,3.5,los
-65,3.5,los
-65,3.5,los
-58,3.5,los
-65,3.5,los
-65,3.5,los
-57,3.5,los
-65,3.5,los
-65,3.5,los
-57,3.5,los
-65,3.5,los
-57,3.5,los
-58,3.5,los
