RSSI,Distance,Visibility
-56,4.0,los
-62,4.0,los
-55,4.0,los
-53,4.0,los
-57,4.0,los
-58,4.0,los
-61,4.0,los
-63,4.0,los
-57,4.0,los
-57,4.0,los
-57,4.0,los
-56,4.0,los
-57,4.0,los
-57,4.0,los
-55,4.0,los
-55,4.0,los
-55,4.0,los
-58,4.0,los
-56,4.0,los
-57,4.0,los
-55,4.0,los
-55,4.0,los
-59,4.0,los
-55,4.0,los
-55,4.0,los
-56,4.0,los
-58,4.0,los
-55,4.0,los
-59,4.0,los
-54,4.0,los
-56,4.0,los
-58,4.0,los
-55,4.0,los
-56,4.0,los
-57,4.0,los
-55,4.0,los
-59,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-55,4.0,los
-56,4.0,los
-55,4.0,los
-55,4.0,los
-97,4.0,los
-60,4.0,los
-56,4.0,los
-59,4.0,los
-56,4.0,los
-56,4.0,los
-59,4.0,los
-56,4.0,los
-62,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-59,4.0,los
-58,4.0,los
-55,4.0,los
-56,4.0,los
-59,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-59,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-59,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-57,4.0,los
-57,4.0,los
-56,4.0,los
-60,4.0,los
-57,4.0,los
-58,4.0,los
-56,4.0,los
-59,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-57,4.0,los
-60,4.0,los
-57,4.0,los
-55,4.0,los
-59,4.0,los
-57,4.0,los
-55,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-55,4.0,los
-58,4.0,los
-55,4.0,los
-56,4.0,los
-57,4.0,los
-55,4.0,los
-57,4.0,los
-59,4.0,los
-57,4.0,los
-55,4.0,los
-58,4.0,los
-55,4.0,los
-58,4.0,los
-56,4.0,los
-57,4.0,los
-62,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-62,4.0,los
-56,4.0,los
-56,4.0,los
-62,4.0,los
-56,4.0,los
-55,4.0,los
-56,4.0,los
-56,4.0,los
-59,4.0,los
-55,4.0,los
-56,4.0,los
-59,4.0,los
-55,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-59,4.0,los
-56,4.0,los
-56,4.0,los
-59,4.0,los
-55,4.0,los
-56,4.0,los
-56,4.0,los
-55,4.0,los
-58,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-59,4.0,los
-57,4.0,los
-59,4.0,los
-62,4.0,los
-55,4.0,los
-56,4.0,los
-61,4.0,los
-56,4.0,los
-57,4.0,los
-56,4.0,los
-55,4.0,los
-55,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-59,4.0,los
-56,4.0,los
-57,4.0,los
-55,4.0,los
-57,4.0,los
-58,4.0,los
-56,4.0,los
-58,4.0,los
-55,4.0,los
-57,4.0,los
-58,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-55,4.0,los
-56,4.0,los
-58,4.0,los
-55,4.0,los
-82,4.0,los
-59,4.0,los
-55,4.0,los
-57,4.0,los
-58,4.0,los
-55,4.0,los
-57,4.0,los
-59,4.0,los
-55,4.0,los
-57,4.0,los
-58,4.0,los
-55,4.0,los
-56,4.0,los
-55,4.0,los
-59,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-57,4.0,los
-56,4.0,los
-55,4.0,los
-58,4.0,los
-56,4.0,los
-57,4.0,los
-57,4.0,los
-58,4.0,los
-56,4.0,los
-57,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-57,4.0,los
-58,4.0,los
-56,4.0,los
-57,4.0,los
-58,4.0,los
-56,4.0,los
-59,4.0,los
-55,4.0,los
-59,4.0,los
-56,4.0,los
-59,4.0,los
-56,4.0,los
-59,4.0,los
-55,4.0,los
-57,4.0,los
-58,4.0,los
-56,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-57,4.0,los
-57,4.0,los
-56,4.0,los
-56,4.0,los
-58,4.0,los
-56,4.0,los
-59,4.0,los
-57,4.0,los
-57,4.0,los
-58,4.0,los
-58,4.0,los
-58,4.0,los
-59,4.0,los
-56,4.0,los
-55,4.0,los
-57,4.0,los
-57,4.0,los
-58,4.0,los
-56,4.0,los
