RSSI,Distance,Visibility
-51,3.5,nlos
-56,3.5,nlos
-53,3.5,nlos
-53,3.5,nlos
-54,3.5,nlos
-53,3.5,nlos
-54,3.5,nlos
-56,3.5,nlos
-53,3.5,nlos
-53,3.5,nlos
-55,3.5,nlos
-55,3.5,nlos
-55,3.5,nlos
-54,3.5,nlos
-53,3.5,nlos
-55,3.5,nlos
-55,3.5,nlos
-55,3.5,nlos
-57,3.5,nlos
-55,3.5,nlos
-56,3.5,nlos
-54,3.5,nlos
-56,3.5,nlos
-56,3.5,nlos
-53,3.5,nlos
-55,3.5,nlos
-56,3.5,nlos
-56,3.5,nlos
-56,3.5,nlos
-55,3.5,nlos
-54,3.5,nlos
-55,3.5,nlos
-55,3.5,nlos
-54,3.5,nlos
-55,3.5,nlos
-56,3.5,nlos
-55,3.5,nlos
-53,3.5,nlos
-53,3.5,nlos
-54,3.5,nlos
-59,3.5,nlos
-55,3.5,nlos
-62,3.5,nlos
-56,3.5,nlos
-64,3.5,nlos
-71,3.5,nlos
-65,3.5,nlos
-58,3.5,nlos
-53,3.5,nlos
-56,3.5,nlos
-53,3.5,nlos
-46,3.5,nlos
-53,3.5,nlos
-52,3.5,nlos
-52,3.5,nlos
-56,3.5,nlos
-53,3.5,nlos
-51,3.5,nlos
-53,3.5,nlos
-55,3.5,nlos
-52,3.5,nlos
-54,3.5,nlos
-56,3.5,nlos
-52,3.5,nlos
-56,3.5,nlos
-53,3.5,nlos
-54,3.5,nlos
-52,3.5,nlos
-55,3.5,nlos
-53,3.5,nlos
-56,3.5,nlos
-57,3.5,nlos
-56,3.5,nlos
-53,3.5,nlos
-56,3.5,nlos
-54,3.5,nlos
-53,3.5,nlos
-54,3.5,nlos
-55,3.5,nlos
-55,3.5,nlos
-54,3.5,nlos
-53,3.5,nlos
-54,3.5,nlos
-52,3.5,nlos
-55,3.5,nlos
-55,3.5,nlos
-53,3.5,nlos
-55,3.5,nlos
-56,3.5,nlos
-52,3.5,nlos
-54,3.5,nlos
-55,3.5,nlos
-55,3.5,nlos
-55,3.5,nlos
-54,3.5,nlos
-55,3.5,nlos
-63,3.5,nlos
-58,3.5,nlos
-67,3.5,nlos
-56,3.5,nlos
-47,3.5,nlos
-54,3.5,nlos
-54,3.5,nlos
-55,3.5,nlos
-53,3.5,nlos
-55,3.5,nlos
-53,3.5,nlos
-56,3.5,nlos
-52,3.5,nlos
-55,3.5,nlos
-58,3.5,nlos
-52,3.5,nlos
-53,3.5,nlos
-53,3.5,nlos
-54,3.5,nlos
-58,3.5,nlos
-52,3.5,nlos
-54,3.5,nlos
-60,3.5,nlos
-52,3.5,nlos
-56,3.5,nlos
-53,3.5,nlos
-57,3.5,nlos
-55,3.5,nlos
-53,3.5,nlos
-55,3.5,nlos
-55,3.5,nlos
-56,3.5,nlos
-53,3.5,nlos
-56,3.5,nlos
-53,3.5,nlos
-55,3.5,nlos
-54,3.5,nlos
-55,3.5,nlos
-53,3.5,nlos
