RSSI,Distance,Visibility
-52,3.0,nlos
-52,3.0,nlos
-54,3.0,nlos
-54,3.0,nlos
-52,3.0,nlos
-63,3.0,nlos
-58,3.0,nlos
-55,3.0,nlos
-58,3.0,nlos
-60,3.0,nlos
-56,3.0,nlos
-65,3.0,nlos
-58,3.0,nlos
-53,3.0,nlos
-51,3.0,nlos
-56,3.0,nlos
-65,3.0,nlos
-54,3.0,nlos
-58,3.0,nlos
-56,3.0,nlos
-57,3.0,nlos
-68,3.0,nlos
-57,3.0,nlos
-53,3.0,nlos
-56,3.0,nlos
-51,3.0,nlos
-58,3.0,nlos
-58,3.0,nlos
-52,3.0,nlos
-58,3.0,nlos
-53,3.0,nlos
-59,3.0,nlos
-51,3.0,nlos
-52,3.0,nlos
-63,3.0,nlos
-52,3.0,nlos
-50,3.0,nlos
-50,3.0,nlos
-57,3.0,nlos
-52,3.0,nlos
-52,3.0,nlos
-59,3.0,nlos
-51,3.0,nlos
-51,3.0,nlos
-51,3.0,nlos
-59,3.0,nlos
-51,3.0,nlos
-46,3.0,nlos
-58,3.0,nlos
-52,3.0,nlos
-51,3.0,nlos
-51,3.0,nlos
-57,3.0,nlos
-52,3.0,nlos
-52,3.0,nlos
-52,3.0,nlos
-51,3.0,nlos
-62,3.0,nlos
-52,3.0,nlos
-52,3.0,nlos
-51,3.0,nlos
-57,3.0,nlos
-52,3.0,nlos
-61,3.0,nlos
-52,3.0,nlos
-50,3.0,nlos
-56,3.0,nlos
-55,3.0,nlos
-54,3.0,nlos
-49,3.0,nlos
-68,3.0,nlos
-51,3.0,nlos
-51,3.0,nlos
-58,3.0,nlos
-52,3.0,nlos
-57,3.0,nlos
-51,3.0,nlos
-59,3.0,nlos
-52,3.0,nlos
-52,3.0,nlos
-60,3.0,nlos
-52,3.0,nlos
-62,3.0,nlos
-56,3.0,nlos
-51,3.0,nlos
-58,3.0,nlos
-52,3.0,nlos
-51,3.0,nlos
-58,3.0,nlos
-51,3.0,nlos
-60,3.0,nlos
-58,3.0,nlos
-54,3.0,nlos
-52,3.0,nlos
-54,3.0,nlos
-59,3.0,nlos
-51,3.0,nlos
-59,3.0,nlos
-51,3.0,nlos
-52,3.0,nlos
-58,3.0,nlos
-52,3.0,nlos
-51,3.0,nlos
-59,3.0,nlos
-51,3.0,nlos
-52,3.0,nlos
-57,3.0,nlos
-51,3.0,nlos
-57,3.0,nlos
-58,3.0,nlos
-52,3.0,nlos
-51,3.0,nlos
-59,3.0,nlos
-51,3.0,nlos
-51,3.0,nlos
-58,3.0,nlos
-58,3.0,nlos
-62,3.0,nlos
-57,3.0,nlos
-60,3.0,nlos
-79,3.0,nlos
-60,3.0,nlos
-52,3.0,nlos
-58,3.0,nlos
-52,3.0,nlos
-51,3.0,nlos
-58,3.0,nlos
-52,3.0,nlos
-51,3.0,nlos
-55,3.0,nlos
-53,3.0,nlos
-51,3.0,nlos
-57,3.0,nlos
-50,3.0,nlos
-51,3.0,nlos
-61,3.0,nlos
-59,3.0,nlos
-52,3.0,nlos
-59,3.0,nlos
-52,3.0,nlos
-51,3.0,nlos
-58,3.0,nlos
-51,3.0,nlos
-51,3.0,nlos
-59,3.0,nlos
-52,3.0,nlos
-51,3.0,nlos
-59,3.0,nlos
-53,3.0,nlos
-51,3.0,nlos
-52,3.0,nlos
-50,3.0,nlos
-58,3.0,nlos
-52,3.0,nlos
-52,3.0,nlos
-57,3.0,nlos
-52,3.0,nlos
-52,3.0,nlos
-58,3.0,nlos
-51,3.0,nlos
-46,3.0,nlos
-59,3.0,nlos
-56,3.0,nlos
-60,3.0,nlos
-55,3.0,nlos
-68,3.0,nlos
-54,3.0,nlos
-59,3.0,nlos
