RSSI,Distance,Visibility
-36,0.5,los
-35,0.5,los
-37,0.5,los
-36,0.5,los
-34,0.5,los
-37,0.5,los
-36,0.5,los
-34,0.5,los
-37,0.5,los
-36,0.5,los
-35,0.5,los
-37,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-37,0.5,los
-36,0.5,los
-34,0.5,los
-37,0.5,los
-34,0.5,los
-37,0.5,los
-35,0.5,los
-36,0.5,los
-34,0.5,los
-37,0.5,los
-36,0.5,los
-34,0.5,los
-37,0.5,los
-34,0.5,los
-37,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-34,0.5,los
-37,0.5,los
-37,0.5,los
-35,0.5,los
-37,0.5,los
-36,0.5,los
-37,0.5,los
-37,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-34,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-34,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-34,0.5,los
-37,0.5,los
-36,0.5,los
-37,0.5,los
-36,0.5,los
-37,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-37,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-37,0.5,los
-37,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-34,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-37,0.5,los
-37,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-37,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-37,0.5,los
-36,0.5,los
-37,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-37,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-37,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-37,0.5,los
-36,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
-36,0.5,los
-35,0.5,los
