-63,3
-52,3
-65,3
-69,3
-60,3
-63,3
-65,3
-61,3
-70,3
-68,3
-63,3
-64,3
-75,3
-46,3
-63,3
-62,3
-71,3
-63,3
-68,3
-55,3
-62,3
-68,3
-69,3
-65,3
-76,3
-66,3
-62,3
-84,3
-63,3
-59,3
-66,3
-64,3
-65,3
-63,3
-67,3
-49,3
-68,3
-69,3
-68,3
-69,3
-66,3
-47,3
-61,3
-60,3
-63,3
-64,3
-62,3
-70,3
-63,3
-59,3
-59,3
-64,3
-64,3
-61,3
-64,3
-62,3
-69,3
-68,3
-49,3
-77,3
-65,3
-59,3
-72,3
-68,3
-60,3
-61,3
-69,3
-69,3
-67,3
-67,3
-58,3
-67,3
-64,3
-67,3
-65,3
-73,3
-64,3
-62,3
-66,3
-67,3
-64,3
-76,3
-61,3
-61,3
-64,3
-66,3
-66,3
-47,3
-64,3
-72,3
-62,3
-65,3
-68,3
-67,3
-51,3
-61,3
-69,3
-60,3
-67,3
-70,3
-66,3
-60,3
-60,3
-60,3
-58,3
-47,3
-64,3
-67,3
-63,3
-46,3
-60,3
-69,3
-76,3
-47,3
-66,3
-64,3
-63,3
-66,3
-72,3
-68,3
-68,3
-58,3
-60,3
-60,3
-56,3
-69,3
-69,3
-67,3
-70,3
-62,3
-64,3
-65,3
-67,3
-68,3
-47,3
-71,3
-72,3
-73,3
-70,3
-65,3
-68,3
-62,3
-65,3
-60,3
-68,3
-61,3
-62,3
-61,3
-50,3
-62,3
-56,3
-72,3
-68,3
-67,3
-45,3
-67,3
-63,3
-65,3
-67,3
-62,3
-58,3
-58,3
-51,3
-67,3
-66,3
-67,3
-58,3
-63,3
-63,3
-63,3
-70,3
-72,3
-67,3
-59,3
-61,3
-63,3
-68,3
-67,3
-69,3
-61,3
-62,3
-60,3
-65,3
-65,3
-71,3
-67,3
-62,3
-63,3
-65,3
-64,3
-59,3
-68,3
-60,3
-75,3
-66,3
-65,3
-54,3
-60,3
-71,3
-64,3
-68,3
-73,3
-67,3
-66,3
-68,3
-65,3
-54,3
-69,3
-66,3
-65,3
-66,3
-63,3
-70,3
-56,3
-67,3
-68,3
-62,3
-59,3
-53,3
-62,3
-68,3
-61,3
-64,3
-65,3
-66,3
-60,3
-60,3
-68,3
-56,3
-69,3
-61,3
-56,3
-63,3
-67,3
-58,3
-64,3
-65,3
-68,3
-68,3
-65,3
-71,3
-63,3
-62,3
-69,3
-67,3
-71,3
-63,3
-73,3
-61,3
-68,3
-65,3
-56,3
-63,3
-68,3
-58,3
-57,3
-72,3
-62,3
-66,3
-61,3
-64,3
-63,3
-48,3
-68,3
-64,3
-63,3
-67,3
-77,3
-60,3
-74,3
-62,3
-60,3
-68,3
-67,3
-45,3
-62,3
-69,3
-68,3
-69,3
-62,3
-72,3
-69,3
-61,3
-70,3
-76,3
-63,3
-67,3
-70,3
-42,3
-64,3
-59,3
-62,3
-68,3
-65,3
-69,3
-62,3
-63,3
-63,3
-72,3
-61,3
-68,3
-69,3
-68,3
-67,3
-64,3
-66,3
-63,3
-73,3
-63,3
-64,3
-65,3
-70,3
-69,3
-69,3
-63,3
-67,3
-63,3
-63,3
-66,3
-62,3
-64,3
-63,3
-65,3
-63,3
-58,3
-59,3
-60,3
-61,3
-63,3
-72,3
-67,3
-74,3
-49,3
-67,3
-47,3
-63,3
-62,3
-60,3
-55,3
-66,3
-70,3
-66,3
-61,3
-63,3
-59,3
-62,3
-63,3
-63,3
-64,3
-66,3
-67,3
-72,3
-66,3
-63,3
-62,3
-61,3
-74,3
-78,3
-64,3
-67,3
-68,3
-63,3
-47,3
-74,3
-61,3
-65,3
-66,3
-55,3
-62,3
-63,3
-65,3
