RSSI,Distance,Visibility
-50,1.5,los
-55,1.5,los
-67,1.5,los
-48,1.5,los
-56,1.5,los
-68,1.5,los
-47,1.5,los
-56,1.5,los
-70,1.5,los
-47,1.5,los
-69,1.5,los
-51,1.5,los
-55,1.5,los
-56,1.5,los
-68,1.5,los
-51,1.5,los
-55,1.5,los
-68,1.5,los
-47,1.5,los
-55,1.5,los
-47,1.5,los
-47,1.5,los
-54,1.5,los
-69,1.5,los
-47,1.5,los
-55,1.5,los
-48,1.5,los
-54,1.5,los
-50,1.5,los
-55,1.5,los
-68,1.5,los
-50,1.5,los
-56,1.5,los
-69,1.5,los
-69,1.5,los
-50,1.5,los
-55,1.5,los
-47,1.5,los
-55,1.5,los
-70,1.5,los
-51,1.5,los
-55,1.5,los
-69,1.5,los
-47,1.5,los
-56,1.5,los
-69,1.5,los
-50,1.5,los
-55,1.5,los
-69,1.5,los
-50,1.5,los
-56,1.5,los
-68,1.5,los
-47,1.5,los
-56,1.5,los
-68,1.5,los
-51,1.5,los
-57,1.5,los
-65,1.5,los
-51,1.5,los
-57,1.5,los
-65,1.5,los
-51,1.5,los
-56,1.5,los
-64,1.5,los
-53,1.5,los
-56,1.5,los
-64,1.5,los
-50,1.5,los
-63,1.5,los
-47,1.5,los
-57,1.5,los
-65,1.5,los
-51,1.5,los
-57,1.5,los
-48,1.5,los
-56,1.5,los
-65,1.5,los
-51,1.5,los
-57,1.5,los
-65,1.5,los
-57,1.5,los
-66,1.5,los
-56,1.5,los
-57,1.5,los
-56,1.5,los
-60,1.5,los
-51,1.5,los
-55,1.5,los
-64,1.5,los
-51,1.5,los
-57,1.5,los
-59,1.5,los
-58,1.5,los
-55,1.5,los
-60,1.5,los
-57,1.5,los
-63,1.5,los
-47,1.5,los
-56,1.5,los
-62,1.5,los
-56,1.5,los
-50,1.5,los
-46,1.5,los
-46,1.5,los
-56,1.5,los
-65,1.5,los
-47,1.5,los
-56,1.5,los
-52,1.5,los
-49,1.5,los
-54,1.5,los
-59,1.5,los
-50,1.5,los
-59,1.5,los
-53,1.5,los
-47,1.5,los
-61,1.5,los
-50,1.5,los
-55,1.5,los
-54,1.5,los
-50,1.5,los
-54,1.5,los
-60,1.5,los
-60,1.5,los
-47,1.5,los
-54,1.5,los
-54,1.5,los
-63,1.5,los
-50,1.5,los
-59,1.5,los
-51,1.5,los
-54,1.5,los
-54,1.5,los
-50,1.5,los
-54,1.5,los
-62,1.5,los
-50,1.5,los
-60,1.5,los
-50,1.5,los
-55,1.5,los
-63,1.5,los
-50,1.5,los
-55,1.5,los
-61,1.5,los
-47,1.5,los
-59,1.5,los
-47,1.5,los
-54,1.5,los
-61,1.5,los
-51,1.5,los
-54,1.5,los
-62,1.5,los
-54,1.5,los
-62,1.5,los
-60,1.5,los
-47,1.5,los
-54,1.5,los
-60,1.5,los
-54,1.5,los
-60,1.5,los
-50,1.5,los
-55,1.5,los
-60,1.5,los
-49,1.5,los
-54,1.5,los
-59,1.5,los
-49,1.5,los
-53,1.5,los
-59,1.5,los
-47,1.5,los
-59,1.5,los
-50,1.5,los
-54,1.5,los
-59,1.5,los
-46,1.5,los
-55,1.5,los
-51,1.5,los
-56,1.5,los
-47,1.5,los
-56,1.5,los
-55,1.5,los
-55,1.5,los
-59,1.5,los
-51,1.5,los
-55,1.5,los
-60,1.5,los
-51,1.5,los
-55,1.5,los
-60,1.5,los
-47,1.5,los
-55,1.5,los
-63,1.5,los
-50,1.5,los
-54,1.5,los
-58,1.5,los
-50,1.5,los
-54,1.5,los
-63,1.5,los
-55,1.5,los
-54,1.5,los
-54,1.5,los
-59,1.5,los
-47,1.5,los
-60,1.5,los
-47,1.5,los
-54,1.5,los
-60,1.5,los
-47,1.5,los
-54,1.5,los
-59,1.5,los
-50,1.5,los
-55,1.5,los
-60,1.5,los
-47,1.5,los
-47,1.5,los
-55,1.5,los
-47,1.5,los
-54,1.5,los
-47,1.5,los
-54,1.5,los
-46,1.5,los
-55,1.5,los
-60,1.5,los
-46,1.5,los
-60,1.5,los
-49,1.5,los
-54,1.5,los
-59,1.5,los
-47,1.5,los
-54,1.5,los
-59,1.5,los
-47,1.5,los
-50,1.5,los
-60,1.5,los
-60,1.5,los
-54,1.5,los
-60,1.5,los
-54,1.5,los
-59,1.5,los
-55,1.5,los
-60,1.5,los
-55,1.5,los
-59,1.5,los
-50,1.5,los
-59,1.5,los
-54,1.5,los
-46,1.5,los
-56,1.5,los
-46,1.5,los
-55,1.5,los
-55,1.5,los
-46,1.5,los
-54,1.5,los
-50,1.5,los
-55,1.5,los
-47,1.5,los
-54,1.5,los
-60,1.5,los
-46,1.5,los
-55,1.5,los
-60,1.5,los
-46,1.5,los
-54,1.5,los
-54,1.5,los
-59,1.5,los
-46,1.5,los
-54,1.5,los
-59,1.5,los
-59,1.5,los
-45,1.5,los
-54,1.5,los
-55,1.5,los
-47,1.5,los
-62,1.5,los
-47,1.5,los
-55,1.5,los
-62,1.5,los
-55,1.5,los
-60,1.5,los
-50,1.5,los
-54,1.5,los
-47,1.5,los
-55,1.5,los
-60,1.5,los
-47,1.5,los
-54,1.5,los
-60,1.5,los
-46,1.5,los
-55,1.5,los
-60,1.5,los
