RSSI,Distance,Visibility
-53,4.0,nlos
-49,4.0,nlos
-50,4.0,nlos
-50,4.0,nlos
-48,4.0,nlos
-49,4.0,nlos
-55,4.0,nlos
-49,4.0,nlos
-50,4.0,nlos
-55,4.0,nlos
-58,4.0,nlos
-58,4.0,nlos
-57,4.0,nlos
-57,4.0,nlos
-51,4.0,nlos
-48,4.0,nlos
-53,4.0,nlos
-58,4.0,nlos
-53,4.0,nlos
-52,4.0,nlos
-52,4.0,nlos
-51,4.0,nlos
-53,4.0,nlos
-49,4.0,nlos
-50,4.0,nlos
-54,4.0,nlos
-49,4.0,nlos
-49,4.0,nlos
-49,4.0,nlos
-51,4.0,nlos
-50,4.0,nlos
-49,4.0,nlos
-53,4.0,nlos
-50,4.0,nlos
-49,4.0,nlos
-54,4.0,nlos
-49,4.0,nlos
-49,4.0,nlos
-51,4.0,nlos
-56,4.0,nlos
-50,4.0,nlos
-48,4.0,nlos
-54,4.0,nlos
-58,4.0,nlos
-51,4.0,nlos
-53,4.0,nlos
-59,4.0,nlos
-53,4.0,nlos
-55,4.0,nlos
-48,4.0,nlos
-51,4.0,nlos
-50,4.0,nlos
-53,4.0,nlos
-50,4.0,nlos
-50,4.0,nlos
-52,4.0,nlos
-49,4.0,nlos
-49,4.0,nlos
-53,4.0,nlos
