-65,3
-63,3
-63,3
-63,3
-64,3
-63,3
-49,3
-64,3
-61,3
-62,3
-61,3
-65,3
-67,3
-66,3
-66,3
-63,3
-68,3
-62,3
-47,3
-66,3
-62,3
-61,3
-67,3
-61,3
-61,3
-61,3
-48,3
-62,3
-66,3
-59,3
-66,3
-61,3
-63,3
-67,3
-67,3
-63,3
-52,3
-62,3
-62,3
-67,3
-68,3
-61,3
-63,3
-62,3
-47,3
-62,3
-67,3
-67,3
-66,3
-63,3
-62,3
-63,3
-52,3
-61,3
-61,3
-66,3
-66,3
-67,3
-62,3
-68,3
-62,3
-61,3
-61,3
-63,3
-63,3
-64,3
-47,3
-67,3
-66,3
-47,3
-62,3
-61,3
-66,3
-67,3
-62,3
-62,3
-66,3
-65,3
-63,3
-61,3
-61,3
-51,3
-66,3
-62,3
-52,3
-63,3
-62,3
-61,3
-62,3
-62,3
-63,3
-67,3
-67,3
-61,3
-63,3
-62,3
-62,3
-61,3
-67,3
-67,3
-45,3
-61,3
-61,3
-46,3
-67,3
-47,3
-62,3
-67,3
-61,3
-62,3
-46,3
-61,3
-61,3
-46,3
-67,3
-61,3
-67,3
-62,3
-54,3
-61,3
-63,3
-62,3
-62,3
-47,3
-60,3
-60,3
-63,3
-63,3
-62,3
-60,3
-60,3
-62,3
-63,3
-63,3
-61,3
-48,3
-63,3
-63,3
-62,3
-48,3
-63,3
-62,3
-63,3
-60,3
-62,3
-62,3
-63,3
-60,3
-60,3
-60,3
-63,3
-63,3
-63,3
-63,3
-44,3
-61,3
-62,3
-59,3
-64,3
-52,3
-60,3
-62,3
-63,3
-62,3
-61,3
-61,3
-47,3
-62,3
-62,3
-61,3
-64,3
-61,3
-45,3
-62,3
-62,3
-61,3
-62,3
-63,3
-62,3
-62,3
-62,3
-63,3
-48,3
-62,3
-65,3
-62,3
-64,3
-64,3
-61,3
-63,3
-63,3
-65,3
-51,3
-65,3
-58,3
-65,3
-48,3
-64,3
-63,3
-51,3
-63,3
-65,3
-63,3
-64,3
-66,3
-51,3
-61,3
-64,3
-65,3
-49,3
-64,3
-62,3
-63,3
-63,3
-64,3
-50,3
-64,3
-65,3
-64,3
-63,3
-63,3
-48,3
-64,3
-64,3
-63,3
-63,3
-63,3
-63,3
-64,3
-63,3
-62,3
-68,3
-64,3
-64,3
-63,3
-64,3
-64,3
-64,3
-63,3
-64,3
-47,3
-64,3
-64,3
-63,3
-64,3
-64,3
-63,3
-64,3
-64,3
-64,3
-63,3
-63,3
-64,3
-63,3
-62,3
-48,3
-64,3
-62,3
-63,3
-63,3
-64,3
-63,3
-64,3
-54,3
-63,3
-62,3
-63,3
-64,3
-63,3
-63,3
-63,3
-63,3
-65,3
-63,3
-63,3
-62,3
-65,3
-62,3
-62,3
-63,3
-53,3
-64,3
-62,3
-49,3
-64,3
-62,3
-63,3
-64,3
-49,3
-62,3
-48,3
-63,3
-64,3
-62,3
-63,3
-63,3
-63,3
-63,3
-63,3
-61,3
-63,3
-66,3
-64,3
-61,3
-60,3
-61,3
-65,3
-47,3
-67,3
-61,3
-67,3
-66,3
-47,3
-67,3
-67,3
-61,3
-61,3
-64,3
-62,3
-66,3
-65,3
-62,3
-61,3
-62,3
-61,3
-62,3
-60,3
-63,3
-64,3
-59,3
-51,3
-61,3
-62,3
-47,3
-61,3
-65,3
-65,3
-65,3
-61,3
-46,3
-66,3
-64,3
-61,3
-52,3
-64,3
-61,3
-61,3
-61,3
-63,3
-62,3
-61,3
-63,3
-51,3
-66,3
-51,3
-63,3
-66,3
-64,3
-66,3
-65,3
-65,3
-62,3
-66,3
-66,3
-65,3
-62,3
-61,3
-67,3
-61,3
-64,3
-66,3
-66,3
-64,3
-65,3
-66,3
-66,3
-65,3
-61,3
-61,3
-66,3
-60,3
-66,3
-63,3
-48,3
-60,3
-66,3
-47,3
-66,3
-67,3
-53,3
-64,3
-63,3
-64,3
-61,3
-63,3
-63,3
-67,3
-61,3
-47,3
-67,3
-47,3
-52,3
-63,3
-63,3
-52,3
-66,3
-67,3
-60,3
-64,3
-67,3
-67,3
-63,3
-48,3
-61,3
-67,3
-60,3
-66,3
-67,3
-67,3
-66,3
-64,3
-67,3
-67,3
-61,3
-67,3
-64,3
-66,3
-66,3
-65,3
-68,3
-68,3
-62,3
-63,3
-66,3
-63,3
-62,3
-62,3
-63,3
-62,3
-62,3
-63,3
-62,3
-63,3
-65,3
-63,3
-65,3
-62,3
-54,3
-64,3
-63,3
-63,3
-67,3
-60,3
-61,3
