-56,2
-41,2
-59,2
-39,2
-57,2
-50,2
-56,2
-57,2
-40,2
-55,2
-58,2
-63,2
-55,2
-61,2
-55,2
-54,2
-52,2
-58,2
-57,2
-39,2
-55,2
-53,2
-55,2
-59,2
-62,2
-64,2
-38,2
-51,2
-62,2
-57,2
-38,2
-51,2
-42,2
-57,2
-51,2
-38,2
-48,2
-48,2
-61,2
-51,2
-50,2
-38,2
-60,2
-36,2
-58,2
-56,2
-53,2
-57,2
-63,2
-55,2
-61,2
-51,2
-59,2
-50,2
-52,2
-62,2
-64,2
-46,2
-54,2
-58,2
-40,2
-51,2
-54,2
-48,2
-55,2
-40,2
-53,2
-53,2
-51,2
-48,2
-55,2
-58,2
-53,2
-55,2
-58,2
-58,2
-41,2
-55,2
-51,2
-52,2
-55,2
-56,2
-49,2
-52,2
-54,2
-55,2
-37,2
-56,2
-60,2
-52,2
-55,2
-59,2
-50,2
-57,2
-43,2
-51,2
-40,2
-51,2
-57,2
-56,2
-40,2
-57,2
-51,2
-51,2
-53,2
-57,2
-40,2
-48,2
-56,2
-59,2
-52,2
-50,2
-39,2
-64,2
-56,2
-54,2
-49,2
-43,2
-58,2
-61,2
-52,2
-48,2
-55,2
-50,2
-55,2
-50,2
-54,2
-53,2
-51,2
-53,2
-56,2
-67,2
-45,2
-60,2
-43,2
-50,2
-59,2
-62,2
-58,2
-60,2
-51,2
-56,2
-57,2
-62,2
-53,2
-53,2
-54,2
-53,2
-45,2
-69,2
-56,2
-49,2
-55,2
-51,2
-62,2
-54,2
-54,2
-58,2
-59,2
-52,2
-45,2
-65,2
-43,2
-62,2
-55,2
-55,2
-54,2
-60,2
-50,2
-39,2
-48,2
-49,2
-59,2
-49,2
-51,2
-61,2
-63,2
-62,2
-33,2
-55,2
-58,2
-60,2
-61,2
-59,2
-56,2
-46,2
-54,2
-57,2
-54,2
-61,2
-50,2
-42,2
-54,2
-55,2
-63,2
-61,2
-56,2
-59,2
-59,2
-43,2
-60,2
-40,2
-63,2
-60,2
-52,2
-48,2
-53,2
-62,2
-48,2
-54,2
-62,2
-54,2
-57,2
-57,2
-58,2
-49,2
-51,2
-51,2
-58,2
-58,2
-55,2
-39,2
-54,2
-51,2
-49,2
-55,2
-62,2
-54,2
-42,2
-53,2
-54,2
-60,2
-61,2
-59,2
-51,2
-58,2
-66,2
-43,2
-63,2
-56,2
-53,2
-60,2
-41,2
-57,2
-58,2
-53,2
-55,2
-43,2
-54,2
-53,2
-54,2
-53,2
-59,2
-44,2
-52,2
-61,2
-60,2
-59,2
-56,2
-53,2
-49,2
-40,2
-55,2
-56,2
-53,2
-57,2
-59,2
-54,2
-57,2
-65,2
-56,2
-61,2
-57,2
-40,2
-54,2
-63,2
-54,2
-52,2
-42,2
-57,2
-40,2
-59,2
-48,2
-54,2
-56,2
-52,2
-39,2
-57,2
-50,2
-55,2
-48,2
-56,2
-55,2
-63,2
-60,2
-62,2
-44,2
-57,2
-57,2
-41,2
-59,2
-56,2
-56,2
-62,2
-66,2
-59,2
-48,2
-57,2
-40,2
-57,2
-51,2
-54,2
-59,2
-58,2
-60,2
-60,2
-68,2
-62,2
-58,2
-62,2
-46,2
-56,2
-60,2
-66,2
-61,2
-61,2
-60,2
-55,2
-60,2
-52,2
-51,2
-60,2
-53,2
-53,2
-52,2
-58,2
-40,2
-64,2
-57,2
-39,2
-53,2
-53,2
-59,2
-56,2
-57,2
-61,2
-53,2
-52,2
-54,2
-56,2
-56,2
-38,2
-53,2
-52,2
-52,2
-64,2
-42,2
-52,2
-57,2
-53,2
-53,2
-53,2
-61,2
-53,2
-50,2
-53,2
-54,2
-56,2
-55,2
-57,2
-59,2
-54,2
-56,2
-46,2
-50,2
-49,2
-43,2
-50,2
-38,2
-54,2
-59,2
-44,2
-51,2
-70,2
-61,2
-54,2
-58,2
-47,2
-60,2
-67,2
-56,2
-52,2
-60,2
-41,2
-55,2
-51,2
-42,2
-54,2
-58,2
-55,2
-56,2
-56,2
-58,2
